ID;LATITUDE;LONGITUDE;Mun/UF;MUNICIPIO;UF;Valor
3933;-29,48;-51,35;BOM PRINCIPIO - RS;BOM PRINCIPIO;RS;60477,628334785
3934;-27,54;-53,86;BOM PROGRESSO - RS;BOM PROGRESSO;RS;17307,9308767416
3935;-29,6;-51,94;BOM RETIRO DO SUL - RS;BOM RETIRO DO SUL;RS;64329,0538521521
3936;-29,3;-52,42;BOQUEIRAO DO LEAO - RS;BOQUEIRAO DO LEAO;RS;47461,0991365869
3937;-28,73;-54,9;BOSSOROCA - RS;BOSSOROCA;RS;50309,828988191
3938;-27,61;-53,73;BRAGA - RS;BRAGA;RS;28805,079153427
3939;-29,55;-51,59;BROCHIER - RS;BROCHIER;RS;25651,4495045752
3940;-30,12;-51,96;BUTIA - RS;BUTIA;RS;118652,890990018
3941;-30,51;-53,49;CACAPAVA DO SUL - RS;CACAPAVA DO SUL;RS;220001,11976096
3942;-29,88;-54,82;CACEQUI - RS;CACEQUI;RS;99200,6242936418
3943;-30,03;-52,89;CACHOEIRA DO SUL - RS;CACHOEIRA DO SUL;RS;574615,414751292
3944;-29,95;-51,09;CACHOEIRINHA - RS;CACHOEIRINHA;RS;654766,269718381
3945;-27,77;-51,66;CACIQUE DOBLE - RS;CACIQUE DOBLE;RS;34402,6800877756
3946;-28,28;-54,63;CAIBATE - RS;CAIBATE;RS;49182,042892973
3947;-27,27;-53,43;CAICARA - RS;CAICARA;RS;36265,3866239846
3948;-30,85;-51,81;CAMAQUA - RS;CAMAQUA;RS;395809,020798388
3949;-28,58;-52,2;CAMARGO - RS;CAMARGO;RS;15552,5967751668
3950;-29,04;-50,14;CAMBARA DO SUL - RS;CAMBARA DO SUL;RS;42785,6960316391
3951;-28,79;-51,09;CAMPESTRE DA SERRA - RS;CAMPESTRE DA SERRA;RS;19802,2455769835
3952;-27,98;-54,83;CAMPINA DAS MISSOES - RS;CAMPINA DAS MISSOES;RS;50892,2334981637
3953;-27,71;-52,62;CAMPINAS DO SUL - RS;CAMPINAS DO SUL;RS;52601,0586916288
3954;-29,67;-51,05;CAMPO BOM - RS;CAMPO BOM;RS;320700,096742507
3955;-27,67;-53,8;CAMPO NOVO - RS;CAMPO NOVO;RS;46039,0697892821
3956;-28,88;-52,99;CAMPOS BORGES - RS;CAMPOS BORGES;RS;25652,7795321697
3957;-29,66;-52,78;CANDELARIA - RS;CANDELARIA;RS;185506,912045487
3958;-27,95;-54,75;CANDIDO GODOI - RS;CANDIDO GODOI;RS;51380,078772863
3959;-31,55;-53,67;CANDIOTA - RS;CANDIOTA;RS;47976,3864474035
3960;-29,36;-50,81;CANELA - RS;CANELA;RS;210858,54415116
3961;-31,39;-52,67;CANGUCU - RS;CANGUCU;RS;311048,461421077
3962;-29,91;-51,18;CANOAS - RS;CANOAS;RS;1813857,5634758
3963;-29,76;-50,03;CAPAO DA CANOA - RS;CAPAO DA CANOA;RS;160689,186509937
3964;-31,76;-52,48;CAPAO DO LEAO - RS;CAPAO DO LEAO;RS;134767,375084561
3965;-29,7;-51,32;CAPELA DE SANTANA - RS;CAPELA DE SANTANA;RS;57675,0209352933
3966;-29,26;-51,98;CAPITAO - RS;CAPITAO;RS;14889,7701567651
3967;-30,14;-50,51;CAPIVARI DO SUL - RS;CAPIVARI DO SUL;RS;18281,4126427978
3968;-29,79;-50,43;CARAA - RS;CARAA;RS;37407,257510491
3969;-28,28;-52,78;CARAZINHO - RS;CARAZINHO;RS;364726,268837114
3970;-29,29;-51,5;CARLOS BARBOSA - RS;CARLOS BARBOSA;RS;119246,813920258
3971;-27,71;-51,91;CARLOS GOMES - RS;CARLOS GOMES;RS;13240,6615901074
3972;-28,56;-51,97;CASCA - RS;CASCA;RS;52979,2500359898
3973;-28,26;-51,69;CASEIROS - RS;CASEIROS;RS;19491,9346527168
3974;-28,25;-54,01;CATUIPE - RS;CATUIPE;RS;71079,2369991329
3975;-29,16;-51,17;CAXIAS DO SUL - RS;CAXIAS DO SUL;RS;2237270,99715766
3976;-27,76;-51,99;CENTENARIO - RS;CENTENARIO;RS;20664,5167692197
3977;-31,85;-52,81;CERRITO - RS;CERRITO;RS;46818,3132828551
3978;-29,65;-52,93;CERRO BRANCO - RS;CERRO BRANCO;RS;26380,7464798919
3979;-27,6;-53,16;CERRO GRANDE - RS;CERRO GRANDE;RS;17460,8575554517
3980;-30,59;-51,73;CERRO GRANDE DO SUL - RS;CERRO GRANDE DO SUL;RS;50184,832375951
3981;-28,14;-54,73;CERRO LARGO - RS;CERRO LARGO;RS;80434,5200176067
3982;-28,05;-53,06;CHAPADA - RS;CHAPADA;RS;68398,7735592637
3983;-29,95;-51,62;CHARQUEADAS - RS;CHARQUEADAS;RS;187913,176481603
3984;-27,95;-52,01;CHARRUA - RS;CHARRUA;RS;23437,9479373591
3985;-27,92;-53,94;CHIAPETA - RS;CHIAPETA;RS;29493,9707696731
3986;-33,69;-53,45;CHUI - RS;CHUI;RS;21075,175665009
3987;-30,75;-51,97;CHUVISCA - RS;CHUVISCA;RS;31624,6237195443
3988;-30,16;-50,23;CIDREIRA - RS;CIDREIRA;RS;41979,8942449613
3989;-28,34;-51,87;CIRIACO - RS;CIRIACO;RS;35478,2848116739
3990;-29,38;-51,87;COLINAS - RS;COLINAS;RS;15151,0440731636
3991;-28,52;-52,99;COLORADO - RS;COLORADO;RS;27667,598552723
3992;-28,2;-53,48;CONDOR - RS;CONDOR;RS;43099,9139490271
3993;-27,73;-52,99;CONSTANTINA - RS;CONSTANTINA;RS;73336,5957916599
3994;-28,11;-52,78;COQUEIROS DO SUL - RS;COQUEIROS DO SUL;RS;18562,0089691477
3995;-28,38;-54,06;CORONEL BARROS - RS;CORONEL BARROS;RS;14548,8927617379
3996;-27,71;-53,7;CORONEL BICACO - RS;CORONEL BICACO;RS;55433,9971253592
3997;-28,99;-51,69;COTIPORA - RS;COTIPORA;RS;26751,8466965219
3998;-28,12;-52,29;COXILHA - RS;COXILHA;RS;20765,6354572509
3999;-27,5;-54,1;CRISSIUMAL - RS;CRISSIUMAL;RS;104666,092340537
4000;-31;-52,05;CRISTAL - RS;CRISTAL;RS;42701,5490768548
4001;-27,45;-53,24;CRISTAL DO SUL - RS;CRISTAL DO SUL;RS;19506,3962438087
4002;-28,63;-53,6;CRUZ ALTA - RS;CRUZ ALTA;RS;487792,331436395
4003;-29,51;-51,98;CRUZEIRO DO SUL - RS;CRUZEIRO DO SUL;RS;75367,1759895954
4004;-28,38;-51,84;DAVID CANABARRO - RS;DAVID CANABARRO;RS;31727,8177590601
4005;-27,26;-53,86;DERRUBADAS - RS;DERRUBADAS;RS;24315,3851470238
4006;-28,21;-55,06;DEZESSEIS DE NOVEMBRO - RS;DEZESSEIS DE NOVEMBRO;RS;22846,4685946149
4007;-29,7;-54,2;DILERMANDO DE AGUIAR - RS;DILERMANDO DE AGUIAR;RS;21955,7597100709
4008;-29,58;-51,08;DOIS IRMAOS - RS;DOIS IRMAOS;RS;120872,472453511
4009;-27,65;-53,53;DOIS IRMAOS DAS MISSOES - RS;DOIS IRMAOS DAS MISSOES;RS;18071,4824727434
4010;-28,98;-51,83;DOIS LAJEADOS - RS;DOIS LAJEADOS;RS;22540,7053660729
4011;-30,7;-52,1;DOM FELICIANO - RS;DOM FELICIANO;RS;83930,6893419113
4012;-30,98;-54,67;DOM PEDRITO - RS;DOM PEDRITO;RS;252550,74860786
4013;-29,36;-49,85;DOM PEDRO DE ALCANTARA - RS;DOM PEDRO DE ALCANTARA;RS;13724,4352864329
4014;-29,62;-53,35;DONA FRANCISCA - RS;DONA FRANCISCA;RS;24067,2269162789
4015;-27,5;-54,36;DOUTOR MAURICIO CARDOSO - RS;DOUTOR MAURICIO CARDOSO;RS;46029,4384484547
4016;-29,08;-51,99;DOUTOR RICARDO - RS;DOUTOR RICARDO;RS;12984,2845088465
4017;-30,08;-51,61;ELDORADO DO SUL - RS;ELDORADO DO SUL;RS;155338,070166316
4018;-29,23;-51,87;ENCANTADO - RS;ENCANTADO;RS;114113,887044454
4019;-30,54;-52,52;ENCRUZILHADA DO SUL - RS;ENCRUZILHADA DO SUL;RS;144739,168234773
4020;-27,7;-52,91;ENGENHO VELHO - RS;ENGENHO VELHO;RS;13815,5659286599
4021;-27,52;-52,73;ENTRE RIOS DO SUL - RS;ENTRE RIOS DO SUL;RS;69926,5776779471
4022;-28,36;-54,26;ENTRE-IJUIS - RS;ENTRE-IJUIS;RS;23105,2040362239
4023;-27,85;-52,3;EREBANGO - RS;EREBANGO;RS;20385,0745992568
4024;-27,63;-52,27;ERECHIM - RS;ERECHIM;RS;501719,411682596
4025;-28,49;-52,57;ERNESTINA - RS;ERNESTINA;RS;25376,7864795097
4026;-27,39;-52,57;ERVAL GRANDE - RS;ERVAL GRANDE;RS;36657,4506392097
4027;-27,54;-53,5;ERVAL SECO - RS;ERVAL SECO;RS;61481,4348166021
4028;-28,05;-51,19;ESMERALDA - RS;ESMERALDA;RS;35696,7982234217
4029;-27,35;-53,99;ESPERANCA DO SUL - RS;ESPERANCA DO SUL;RS;29642,4756670021
4030;-28,72;-52,85;ESPUMOSO - RS;ESPUMOSO;RS;108951,110630996
4031;-27,91;-52,26;ESTACAO - RS;ESTACAO;RS;39921,0164993354
4032;-29,64;-51,17;ESTANCIA VELHA - RS;ESTANCIA VELHA;RS;204790,805926311
4033;-29,86;-51,17;ESTEIO - RS;ESTEIO;RS;479159,447516406
4034;-29,5;-51,96;ESTRELA - RS;ESTRELA;RS;166501,465758846
4035;-29,17;-53,15;ESTRELA VELHA - RS;ESTRELA VELHA;RS;22709,9402054715
4036;-28,52;-54,14;EUGENIO DE CASTRO - RS;EUGENIO DE CASTRO;RS;23980,1529528072
4037;-28,88;-51,69;FAGUNDES VARELA - RS;FAGUNDES VARELA;RS;16068,0804265729
4038;-29,22;-51,34;FARROUPILHA - RS;FARROUPILHA;RS;369260,928921402
4039;-29,57;-53,44;FAXINAL DO SOTURNO - RS;FAXINAL DO SOTURNO;RS;45920,9570712754
4040;-27,42;-52,67;FAXINALZINHO - RS;FAXINALZINHO;RS;19076,5508528227
4041;-29,58;-51,82;FAZENDA VILANOVA - RS;FAZENDA VILANOVA;RS;15555,8701754453
4042;-29,45;-51,3;FELIZ - RS;FELIZ;RS;62479,4021546062
4043;-29,02;-51,18;FLORES DA CUNHA - RS;FLORES DA CUNHA;RS;142799,096721485
4044;-27,86;-52,08;FLORIANO PEIXOTO - RS;FLORIANO PEIXOTO;RS;16661,6517492818
4045;-28,98;-52,34;FONTOURA XAVIER - RS;FONTOURA XAVIER;RS;73146,8166668851
4046;-30;-53,49;FORMIGUEIRO - RS;FORMIGUEIRO;RS;51432,2413151034
4047;-28,79;-53,22;FORTALEZA DOS VALOS - RS;FORTALEZA DOS VALOS;RS;31117,5724739079
4048;-27,35;-53,39;FREDERICO WESTPHALEN - RS;FREDERICO WESTPHALEN;RS;166812,175475165
4049;-29,25;-51,53;GARIBALDI - RS;GARIBALDI;RS;157524,576911758
4050;-28,18;-55,63;GARRUCHOS - RS;GARRUCHOS;RS;23276,9109754538
4051;-27,58;-52,09;GAURAMA - RS;GAURAMA;RS;39586,2699796187
4052;-29,9;-51,76;GENERAL CAMARA - RS;GENERAL CAMARA;RS;56941,6759919773
4053;-28,43;-52,03;GENTIL - RS;GENTIL;RS;12561,823197705
4054;-27,89;-52,22;GETULIO VARGAS - RS;GETULIO VARGAS;RS;111100,263587682
4055;-28,02;-54,35;GIRUA - RS;GIRUA;RS;127612,843604793
4056;-29,88;-50,76;GLORINHA - RS;GLORINHA;RS;30217,1227249085
4057;-29,37;-50,87;GRAMADO - RS;GRAMADO;RS;168208,171626497
4058;-27,44;-52,91;GRAMADO DOS LOUREIROS - RS;GRAMADO DOS LOUREIROS;RS;16056,4014603686
4059;-29,26;-52,57;GRAMADO XAVIER - RS;GRAMADO XAVIER;RS;23687,9950357778
4060;-29,94;-50,99;GRAVATAI - RS;GRAVATAI;RS;1250916,839025
4061;-28,54;-51,69;GUABIJU - RS;GUABIJU;RS;12796,7630025067
4062;-30,11;-51,32;GUAIBA - RS;GUAIBA;RS;596403,029618067
4063;-28,84;-51,89;GUAPORE - RS;GUAPORE;RS;115834,443153736
4064;-28,14;-54,55;GUARANI DAS MISSOES - RS;GUARANI DAS MISSOES;RS;64253,4772671354
4065;-29,54;-51,42;HARMONIA - RS;HARMONIA;RS;23332,9050130145
4066;-32,02;-53,39;HERVAL - RS;HERVAL;RS;48040,2726167741
4067;-29,4;-52,65;HERVEIRAS - RS;HERVEIRAS;RS;17036,1585564014
4068;-27,62;-54,3;HORIZONTINA - RS;HORIZONTINA;RS;110500,166469502
4069;-31,4;-53,86;HULHA NEGRA - RS;HULHA NEGRA;RS;31128,78178763
4070;-27,56;-53,97;HUMAITA - RS;HUMAITA;RS;35125,755990925
4071;-29,41;-53,13;IBARAMA - RS;IBARAMA;RS;31587,8147908699
4072;-28,05;-51,85;IBIACA - RS;IBIACA;RS;36843,011817337
4073;-28,37;-51,63;IBIRAIARAS - RS;IBIRAIARAS;RS;48886,4940245841
4074;-28,62;-52,51;IBIRAPUITA - RS;IBIRAPUITA;RS;36200,7971803414
4075;-28,62;-53,09;IBIRUBA - RS;IBIRUBA;RS;119493,086778753
4076;-29,57;-50,79;IGREJINHA - RS;IGREJINHA;RS;165246,22518475
4077;-28,38;-53,91;IJUI - RS;IJUI;RS;504128,504785188
4078;-28,92;-52,12;ILOPOLIS - RS;ILOPOLIS;RS;25360,3856551204
4079;-29,97;-50,12;IMBE - RS;IMBE;RS;57692,2154170854
4080;-29,35;-51,77;IMIGRANTE - RS;IMIGRANTE;RS;23523,1798020198
4081;-27,83;-54,18;INDEPENDENCIA - RS;INDEPENDENCIA;RS;46321,3725751139
4082;-27,88;-54,01;INHACORA - RS;INHACORA;RS;15126,7092330132
4083;-28,82;-51,27;IPE - RS;IPE;RS;36841,739741496
4084;-27,93;-52,42;IPIRANGA DO SUL - RS;IPIRANGA DO SUL;RS;15780,7610380382
4085;-27,19;-53,25;IRAI - RS;IRAI;RS;56956,912956302
4086;-29,61;-53,76;ITAARA - RS;ITAARA;RS;24292,3642290801
4087;-28,78;-55,25;ITACURUBI - RS;ITACURUBI;RS;22627,3053319913
4088;-28,78;-52,17;ITAPUCA - RS;ITAPUCA;RS;16990,4540838715
4089;-29,12;-56,55;ITAQUI - RS;ITAQUI;RS;267563,765984321
4090;-27,38;-52,45;ITATIBA DO SUL - RS;ITATIBA DO SUL;RS;41850,6405231083
4091;-29,52;-53,58;IVORA - RS;IVORA;RS;16570,3446393556
4092;-29,59;-51,16;IVOTI - RS;IVOTI;RS;79509,6108067377
4093;-27,63;-53,27;JABOTICABA - RS;JABOTICABA;RS;29540,508140855
4094;-27,72;-52,53;JACUTINGA - RS;JACUTINGA;RS;30130,2214865766
4095;-32,56;-53,37;JAGUARAO - RS;JAGUARAO;RS;206495,983676048
4096;-29,49;-54,69;JAGUARI - RS;JAGUARI;RS;85557,473097851
4097;-28,88;-50,35;JAQUIRANA - RS;JAQUIRANA;RS;27227,9353430382
4098;-29,29;-54,22;JARI - RS;JARI;RS;25661,7549298781
4099;-28,64;-54,12;JOIA - RS;JOIA;RS;51432,4205801472
4100;-29,22;-53,68;JULIO DE CASTILHOS - RS;JULIO DE CASTILHOS;RS;133406,352424138
4101;-31,2;-51,39;LAGOA DOS PATOS - RS;LAGOA DOS PATOS;RS;0
4102;-28,57;-52,85;LAGOA DOS TRES CANTOS - RS;LAGOA DOS TRES CANTOS;RS;10192,9042691522
4103;-31,2;-51,39;LAGOA MIRIM - RS;LAGOA MIRIM;RS;0
4104;-28,2;-51,52;LAGOA VERMELHA - RS;LAGOA VERMELHA;RS;179782,303718679
4105;-29,23;-52,79;LAGOAO - RS;LAGOAO;RS;39059,1828865438
4106;-29,46;-51,96;LAJEADO - RS;LAJEADO;RS;394411,443251158
4107;-27,68;-53,18;LAJEADO DO BUGRE - RS;LAJEADO DO BUGRE;RS;14120,7435332171
4108;-30,81;-53,89;LAVRAS DO SUL - RS;LAVRAS DO SUL;RS;49447,8397263334
4109;-27,6;-53,07;LIBERATO SALZANO - RS;LIBERATO SALZANO;RS;44554,2114952656
4110;-29,59;-51,2;LINDOLFO COLLOR - RS;LINDOLFO COLLOR;RS;24335,8717981664
4111;-29,46;-51,2;LINHA NOVA - RS;LINHA NOVA;RS;9133,79227434033
4112;-29,14;-56,06;MACAMBARA - RS;MACAMBARA;RS;30797,9213281087
4113;-27,56;-51,66;MACHADINHO - RS;MACHADINHO;RS;39834,0726797395
4114;-29,21;-49,93;MAMPITUBA - RS;MAMPITUBA;RS;18951,2572300143
4115;-29,58;-55,48;MANOEL VIANA - RS;MANOEL VIANA;RS;37995,7901248497
4116;-29,67;-50,2;MAQUINE - RS;MAQUINE;RS;48846,5083566071
4117;-29,54;-51,55;MARATA - RS;MARATA;RS;15414,3068157707
4118;-28,44;-52,2;MARAU - RS;MARAU;RS;176513,479019407
4119;-27,46;-51,9;MARCELINO RAMOS - RS;MARCELINO RAMOS;RS;42373,6142424123
4120;-30,35;-51,58;MARIANA PIMENTEL - RS;MARIANA PIMENTEL;RS;21728,7148335341
4121;-27,35;-52,14;MARIANO MORO - RS;MARIANO MORO;RS;17248,3561127562
4122;-29,32;-52,09;MARQUES DE SOUZA - RS;MARQUES DE SOUZA;RS;29595,5973539204
4123;-29,56;-54,46;MATA - RS;MATA;RS;38205,9438159461
4124;-28,27;-52,19;MATO CASTELHANO - RS;MATO CASTELHANO;RS;15797,4142433074
4125;-29,52;-52,12;MATO LEITAO - RS;MATO LEITAO;RS;20128,0156554077
4126;-27,63;-51,8;MAXIMILIANO DE ALMEIDA - RS;MAXIMILIANO DE ALMEIDA;RS;41429,0629021959
4127;-30,12;-52,04;MINAS DO LEAO - RS;MINAS DO LEAO;RS;45010,6706879508
4128;-27,49;-53,68;MIRAGUAI - RS;MIRAGUAI;RS;34116,9085925267
4129;-28,65;-52,07;MONTAURI - RS;MONTAURI;RS;12590,8908040988
4130;-28,68;-50,78;MONTE ALEGRE DOS CAMPOS - RS;MONTE ALEGRE DOS CAMPOS;RS;17679,0112264655
4131;-29,16;-51,63;MONTE BELO DO SUL - RS;MONTE BELO DO SUL;RS;17261,8268877154
4132;-29,68;-51,46;MONTENEGRO - RS;MONTENEGRO;RS;339607,551636174
4133;-28,69;-52,69;MORMACO - RS;MORMACO;RS;14965,4535920727
4134;-29,36;-49,93;MORRINHOS DO SUL - RS;MORRINHOS DO SUL;RS;21556,073379472
4135;-31,58;-52,63;MORRO REDONDO - RS;MORRO REDONDO;RS;40816,5962623149
4136;-29,53;-51,08;MORRO REUTER - RS;MORRO REUTER;RS;29169,5191069241
4137;-31,1;-50,92;MOSTARDAS - RS;MOSTARDAS;RS;59286,0531475959
4138;-29,16;-51,86;MUCUM - RS;MUCUM;RS;33876,575677564
4139;-28,31;-51,18;MUITOS CAPOES - RS;MUITOS CAPOES;RS;16342,0507696458
4140;-28,32;-51,76;MULITERNO - RS;MULITERNO;RS;11199,0244727796
4141;-28,45;-52,82;NAO-ME-TOQUE - RS;NAO-ME-TOQUE;RS;86784,3046915431
4142;-28,53;-52,46;NICOLAU VERGUEIRO - RS;NICOLAU VERGUEIRO;RS;11354,677645384
4143;-27,36;-52,77;NONOAI - RS;NONOAI;RS;88602,1672713106
4144;-28,67;-52,16;NOVA ALVORADA - RS;NOVA ALVORADA;RS;18730,3976739444
4145;-28,65;-51,74;NOVA ARACA - RS;NOVA ARACA;RS;19501,8088660034
4146;-28,72;-51,7;NOVA BASSANO - RS;NOVA BASSANO;RS;50574,6472164743
4147;-27,99;-52,97;NOVA BOA VISTA - RS;NOVA BOA VISTA;RS;15544,0513072014
4148;-29,21;-52,02;NOVA BRESCIA - RS;NOVA BRESCIA;RS;29565,4681573361
4149;-27,6;-54,1;NOVA CANDELARIA - RS;NOVA CANDELARIA;RS;20195,6567362325
4150;-29,41;-54,82;NOVA ESPERANCA DO SUL - RS;NOVA ESPERANCA DO SUL;RS;23653,7220261802
4151;-29,58;-50,9;NOVA HARTZ - RS;NOVA HARTZ;RS;81419,0467664758
4152;-29,02;-51,3;NOVA PADUA - RS;NOVA PADUA;RS;15052,8859125803
4153;-29,47;-53,46;NOVA PALMA - RS;NOVA PALMA;RS;37854,8621772312
4154;-29,37;-51,11;NOVA PETROPOLIS - RS;NOVA PETROPOLIS;RS;102422,670851488
4155;-28,78;-51,61;NOVA PRATA - RS;NOVA PRATA;RS;105634,659042465
4156;-28,06;-53,69;NOVA RAMADA - RS;NOVA RAMADA;RS;19177,3623843252
4157;-28,99;-51,4;NOVA ROMA DO SUL - RS;NOVA ROMA DO SUL;RS;20488,800029551
4158;-29,85;-51,27;NOVA SANTA RITA - RS;NOVA SANTA RITA;RS;74827,1573552365
4159;-27,9;-53,1;NOVO BARREIRO - RS;NOVO BARREIRO;RS;24576,607472208
4160;-29,73;-52,94;NOVO CABRAIS - RS;NOVO CABRAIS;RS;20749,4581302101
4161;-29,67;-51,13;NOVO HAMBURGO - RS;NOVO HAMBURGO;RS;1500356,94269755
4162;-27,57;-54,5;NOVO MACHADO - RS;NOVO MACHADO;RS;34089,523364428
4163;-27,56;-53,18;NOVO TIRADENTES - RS;NOVO TIRADENTES;RS;18535,4230174082
4164;-29,88;-50,27;OSORIO - RS;OSORIO;RS;223778,799439349
4165;-27,71;-51,76;PAIM FILHO - RS;PAIM FILHO;RS;33468,9807622637
4166;-30,25;-50,51;PALMARES DO SUL - RS;PALMARES DO SUL;RS;61999,3095028138
4167;-27,89;-53,31;PALMEIRA DAS MISSOES - RS;PALMEIRA DAS MISSOES;RS;257713,928988222
4168;-27,35;-53,55;PALMITINHO - RS;PALMITINHO;RS;43836,195399238
4169;-28,29;-53,5;PANAMBI - RS;PANAMBI;RS;191974,21982278
4170;-30,19;-52,37;PANTANO GRANDE - RS;PANTANO GRANDE;RS;65024,3194595066
4171;-28,59;-51,78;PARAI - RS;PARAI;RS;36621,1016712069
4172;-29,66;-53,14;PARAISO DO SUL - RS;PARAISO DO SUL;RS;41197,4863371411
4173;-29,63;-51,39;PARECI NOVO - RS;PARECI NOVO;RS;19831,9686212353
4174;-29,62;-50,83;PAROBE - RS;PAROBE;RS;269921,597379969
4175;-29,45;-52,96;PASSA SETE - RS;PASSA SETE;RS;29478,5875274703
4176;-29,74;-52,27;PASSO DO SOBRADO - RS;PASSO DO SOBRADO;RS;33151,2956725539
4177;-28,26;-52,4;PASSO FUNDO - RS;PASSO FUNDO;RS;1005058,44120978
4178;-29,55;-51,73;PAVERAMA - RS;PAVERAMA;RS;47587,2918776398
4179;-31,86;-52,82;PEDRO OSORIO - RS;PEDRO OSORIO;RS;52253,4547936036
4180;-28,42;-53,65;PEJUCARA - RS;PEJUCARA;RS;27596,5481218193
4181;-31,77;-52,34;PELOTAS - RS;PELOTAS;RS;1846704,05012251
4182;-29,44;-51,13;PICADA CAFE - RS;PICADA CAFE;RS;24664,2104559012
4183;-27,51;-53,21;PINHAL - RS;PINHAL;RS;17084,0827550609
4184;-29,34;-53,3;PINHAL GRANDE - RS;PINHAL GRANDE;RS;30504,2981777315
4185;-27,21;-53,61;PINHEIRINHO DO VALE - RS;PINHEIRINHO DO VALE;RS;31279,16670506
4186;-31,57;-53,38;PINHEIRO MACHADO - RS;PINHEIRO MACHADO;RS;84742,0230681459
4187;-28,04;-55,19;PIRAPO - RS;PIRAPO;RS;22736,6808273272
4188;-31,44;-53,1;PIRATINI - RS;PIRATINI;RS;108655,419378965
4189;-27,32;-53,05;PLANALTO - RS;PLANALTO;RS;73367,1389389133
4190;-29,45;-51,67;POCO DAS ANTAS - RS;POCO DAS ANTAS;RS;12171,6010929608
4191;-28,05;-52,67;PONTAO - RS;PONTAO;RS;24064,0564053804
4192;-27,65;-52,48;PONTE PRETA - RS;PONTE PRETA;RS;15253,9648904986
4193;-29,7;-51,24;PORTAO - RS;PORTAO;RS;155325,089786039
4194;-30,03;-51,23;PORTO ALEGRE - RS;PORTO ALEGRE;RS;1288879
4195;-27,85;-55,01;PORTO LUCENA - RS;PORTO LUCENA;RS;46717,872898586
4196;-27,57;-54,66;PORTO MAUA - RS;PORTO MAUA;RS;18555,6293125307
4197;-27,73;-54,9;PORTO VERA CRUZ - RS;PORTO VERA CRUZ;RS;18252,5167549527
4198;-27,9;-55,13;PORTO XAVIER - RS;PORTO XAVIER;RS;75932,7543995485
4199;-29,17;-52,2;POUSO NOVO - RS;POUSO NOVO;RS;14992,8991193184
4200;-29,51;-51,17;PRESIDENTE LUCENA - RS;PRESIDENTE LUCENA;RS;12825,8869432242
4201;-29,24;-52,31;PROGRESSO - RS;PROGRESSO;RS;43883,2237342281
4202;-28,75;-51,47;PROTASIO ALVES - RS;PROTASIO ALVES;RS;13881,0261975308
4203;-29;-52,15;PUTINGA - RS;PUTINGA;RS;30153,1991103158
4204;-30,38;-56,45;QUARAI - RS;QUARAI;RS;161725,833249234
4205;-29,35;-54,07;QUEVEDOS - RS;QUEVEDOS;RS;16695,5914717844
4206;-28,74;-53,09;QUINZE DE NOVEMBRO - RS;QUINZE DE NOVEMBRO;RS;23716,18217154
4207;-27,66;-53,63;REDENTORA - RS;REDENTORA;RS;56682,5380332419
4208;-29,11;-52,07;RELVADO - RS;RELVADO;RS;14710,1216962558
4209;-29,81;-53,37;RESTINGA SECA - RS;RESTINGA SECA;RS;94900,3481324304
4210;-27,3;-52,84;RIO DOS INDIOS - RS;RIO DOS INDIOS;RS;32906,2831156201
4211;-32,03;-52,09;RIO GRANDE - RS;RIO GRANDE;RS;1097625,50727315
4212;-29,99;-52,37;RIO PARDO - RS;RIO PARDO;RS;246536,55130004
4213;-29,64;-50,45;RIOZINHO - RS;RIOZINHO;RS;22461,0427640593
4214;-29,28;-51,86;ROCA SALES - RS;ROCA SALES;RS;56449,6348392075
4215;-27,47;-53,16;RODEIO BONITO - RS;RODEIO BONITO;RS;35863,880044903
4216;-29,65;-50,57;ROLANTE - RS;ROLANTE;RS;110490,643667477
4217;-27,76;-52,8;RONDA ALTA - RS;RONDA ALTA;RS;72095,4141919235
4218;-27,82;-52,91;RONDINHA - RS;RONDINHA;RS;45310,8163918586
4219;-28,13;-55,02;ROQUE GONZALES - RS;ROQUE GONZALES;RS;50394,1238824889
4220;-30,25;-54,91;ROSARIO DO SUL - RS;ROSARIO DO SUL;RS;250398,700141141
4221;-27,7;-53,13;SAGRADA FAMILIA - RS;SAGRADA FAMILIA;RS;17521,861372602
4222;-28,39;-53,09;SALDANHA MARINHO - RS;SALDANHA MARINHO;RS;21894,0560483258
4223;-29,08;-53,21;SALTO DO JACUI - RS;SALTO DO JACUI;RS;74752,1045819699
4224;-28,12;-54,83;SALVADOR DAS MISSOES - RS;SALVADOR DAS MISSOES;RS;19607,5121042295
4225;-29,43;-51,51;SALVADOR DO SUL - RS;SALVADOR DO SUL;RS;40129,8745723533
4226;-27,95;-51,8;SANANDUVA - RS;SANANDUVA;RS;98034,9829315264
4227;-28,35;-53,24;SANTA BARBARA DO SUL - RS;SANTA BARBARA DO SUL;RS;60890,2309254606
4228;-29,46;-52,08;SANTA CLARA DO SUL - RS;SANTA CLARA DO SUL;RS;30554,8669939347
4229;-29,71;-52,42;SANTA CRUZ DO SUL - RS;SANTA CRUZ DO SUL;RS;604128,260379173
4230;-29,68;-53,8;SANTA MARIA - RS;SANTA MARIA;RS;1466549,72116372
4231;-29,49;-50,99;SANTA MARIA DO HERVAL - RS;SANTA MARIA DO HERVAL;RS;37575,6915842748
4232;-27,87;-54,48;SANTA ROSA - RS;SANTA ROSA;RS;413138,28860519
4233;-29,16;-51,73;SANTA TEREZA - RS;SANTA TEREZA;RS;12224,9750692374
